INFO:     Started server process [3215927]
INFO:     Waiting for application startup.
INFO:tunderreact:Started router with 1 backends: ['http://localhost:8200']
INFO:     Application startup complete.
INFO:     Uvicorn running on http://0.0.0.0:8302 (Press CTRL+C to quit)
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET http://localhost:8200/metrics "HTTP/1.1 200 OK"
